,cov0,cov1,cov2,survival_time,censored
0,0.3314385950306,1.2039074363606874,0.4109140402230659,2.0,1.0
1,1.6782424849515107,-1.0259641650128146,-0.02176212937046971,44.0,1.0
2,0.5304802127603484,0.5760049683902853,-1.55430075390587,8.0,1.0
3,0.13509601114975897,-0.6231574046471493,1.4276149423673583,6.0,1.0
4,-2.4561593201726266,-1.629362124243004,1.6603337833157188,91.0,1.0
5,-0.8167568272914453,1.1638550757266781,-1.0727264186099983,9.0,1.0
6,0.4082995721421686,0.16298886204082602,1.5750430538351539,36.0,1.0
7,-1.7792785902485906,-0.6175683735982227,0.32671908727802157,1.0,1.0
8,-1.6574281185855628,-1.0967887225519277,-1.415914515285801,20.0,1.0
9,1.4109820849147903,0.40611080625979135,1.100853483511394,21.0,1.0
10,-0.7331556389470263,-1.5785034635788646,1.2932465834302869,61.0,1.0
11,0.544113769430619,-1.2069387142869963,1.597501471710457,10.0,1.0
12,-0.413534332650225,0.5702599363598232,1.114240632353852,17.0,1.0
13,-0.09735520443727652,0.4119425680783576,0.08694782260757994,15.0,1.0
14,-1.818005497091284,-1.6234242244091872,1.0271990631931889,33.0,1.0
15,1.0623842223512676,-0.26808524972946335,0.7213072046366108,43.0,1.0
16,-1.6310929306708415,-1.4948963245241376,-0.9981030551563167,11.0,1.0
17,-0.6702865136290632,0.6092521542667955,-1.4444525876416243,25.0,1.0
18,2.308071076117313,0.0035726587694601577,-0.35005730777162697,10.0,1.0
19,-0.08603453866077473,0.7914094084755301,-0.7321462620694001,5.0,1.0
20,-1.1067057047392068,1.6260029685074537,0.05143544396633842,4.0,1.0
21,-0.5975622967136075,1.7315154410259233,-0.0967136105157717,53.0,1.0
22,-1.292880747878887,-0.43178331900350947,0.27024973562981397,7.0,1.0
23,0.3810936801817574,-1.8110183854649011,0.03795840973740499,10.0,1.0
24,-0.06699339140778575,0.8897689506954201,-1.038241628667235,22.0,1.0
25,0.06243485336047521,-1.4378571644653855,-1.4436992820311503,10.0,1.0
26,-0.6133050633891598,0.3707821421086592,0.04714294598222461,2.0,1.0
27,-1.2127374546986704,0.4713299518786209,0.1714034716594312,2.0,1.0
28,-0.6121912572669614,0.7345963197638279,0.33576958387486316,2.0,1.0
29,0.648132914808986,-0.5137851679633195,-1.0975781915259808,20.0,1.0
30,0.9729430240864055,-0.5585932915350766,1.1521479556509386,59.0,1.0
31,-0.6994611388635237,0.3717765151497143,2.33887414159028,89.0,1.0
32,1.5440760708910914,0.5131895804615676,-0.6489439903405702,25.0,1.0
33,-1.11311933881735,-0.09945937972135116,-0.9796804097660329,1.0,1.0
34,-1.38448603490614,0.6234905413578926,0.545042013779989,18.0,1.0
35,0.3443214983014807,1.9927344347624831,0.44057826751125295,44.0,1.0
36,0.17577974432342863,1.8464923688992505,-0.16506624043138673,45.0,1.0
37,2.7121870947438924,0.43883561112895075,1.220520556655732,13.0,1.0
38,-1.5269790830990817,0.9035133384368977,-2.0266902931240325,117.0,1.0
39,-0.03495999810804299,0.5755002259069493,0.24442984628956502,8.0,1.0
40,0.9376087896338821,0.4923497154849183,0.22280033719833187,1.0,1.0
41,0.22306349364026018,0.6454828771352197,-0.18453857483490105,10.0,1.0
42,-1.7288108905569517,-1.0043427898437762,-0.16391871643533584,4.0,1.0
43,0.24735895995049664,0.6097876498612445,2.3730559739223223,30.0,1.0
44,-0.4997182063975987,-1.2433277697687661,1.0727152807305105,16.0,1.0
45,-2.7969059792112194,-0.8253346900778676,1.4416571409811694,101.0,1.0
46,0.5393545507705159,-1.7428899898664443,-0.5175932510676567,18.0,1.0
47,1.4086432784397207,-0.34259494392942036,1.0547544097795345,24.0,1.0
48,-1.156262094507286,-1.4793582727896177,1.0166924039743421,4.0,1.0
49,0.7740308191605683,0.7050714963617968,1.1187868345455436,50.0,1.0
50,0.6138738084139039,-1.0803115068435634,-0.04516908187337707,20.0,1.0
51,1.6916915361328504,-0.05085299287492902,-1.1349787114468435,90.0,1.0
52,-1.7152145796153313,0.4231276743388978,0.4469227318417621,14.0,1.0
53,-0.34486122876041153,0.38260060454500927,-0.9865861143872366,1.0,1.0
54,0.09902558944710652,-1.5105172569504646,-2.272687936619903,52.0,1.0
55,0.12629207908141046,-0.7435394132242245,1.0836420318014957,16.0,1.0
56,0.4601725949608639,0.23868662230161394,-1.4679439298261523,45.0,1.0
57,1.2736879516422135,1.0695181808188268,-0.32243057292007415,29.0,1.0
58,1.723624600382554,1.0901742645025416,0.7698721447063028,11.0,1.0
59,0.34470921912335,0.3201945198885601,1.2268177687150907,9.0,1.0
60,0.36050644752917366,-0.06709734908617408,-0.7267413735248789,1.0,1.0
61,2.5112742346617143,-0.2306574620741084,-1.444931917890096,111.0,1.0
62,-1.9847696905955319,-0.5730169206984288,0.8945703850160898,4.0,1.0
63,1.2271244052631427,1.5263101094561715,-0.8826599250523164,56.0,1.0
64,0.5483204944973838,-0.4089638432684687,0.6596178518269686,8.0,1.0
65,0.7643709182051239,-0.12626139114104992,-0.09199962509960606,39.0,1.0
66,-1.767511222451878,0.8827293986396304,0.31146252060591634,119.0,1.0
67,1.4382764392938143,-2.2127756136663774,-1.287291543450153,83.0,1.0
68,0.012228554752224336,0.9499016142800184,-0.6205706174414007,2.0,1.0
69,0.9787947285316473,-0.8421536645907574,1.5558364875614459,19.0,1.0
70,-1.0133878614050855,0.9563017685011725,0.6997972048805113,25.0,1.0
71,0.01504444286885336,-0.257978457455103,1.2972159585365548,24.0,1.0
72,-1.3493617730232843,-1.1979635298332516,1.7414546288686261,48.0,1.0
73,-0.8320030547562531,0.07856643909282435,-1.388914371038998,7.0,1.0
74,-0.3963257057181638,0.8758656389753666,-0.9514717315849652,4.0,1.0
75,1.2929572363062627,-1.3217493140419783,-0.7455345388285326,7.0,1.0
76,1.361285412029825,-0.05736263897640424,-2.1242833766504017,34.0,1.0
77,1.5846592427105741,-0.7015320786084294,0.42953163644381087,76.0,1.0
78,0.6521649906276941,-1.2126496293795053,-0.36550175886165864,5.0,1.0
79,2.361190281732068,2.2158723029542093,1.0619126531605174,55.0,1.0
80,1.2052717618770916,-0.033065212582478444,0.1251539038584612,17.0,1.0
81,-0.20432979811607815,0.16031074144654325,0.25915461737360485,5.0,1.0
82,-1.4059839671459056,-0.554432641663378,1.5084652751876038,105.0,1.0
83,0.7915914353514333,-1.1411393204442841,-0.4681235133266432,13.0,1.0
84,0.87540584204477,0.8395841998187863,-0.08213940785471952,15.0,1.0
85,-1.5891576740460789,1.2407500838249765,0.3487736880940258,37.0,1.0
86,-0.2748504653106232,1.0040513021110242,-1.54403711678461,12.0,1.0
87,-2.0402778883932053,-0.30333063189920867,-1.6017458518978904,73.0,1.0
88,-0.8862423071854639,1.0738033631509722,-0.20589634162448225,12.0,1.0
89,1.420674626613315,0.21798703361872535,0.18948899375241623,97.0,1.0
90,1.3069919858539958,1.5987731234436597,-1.967440643930988,75.0,1.0
91,1.334081908193268,0.7567242252010726,1.4800484821019304,26.0,1.0
92,0.0692557049326031,0.15042108548096333,-0.8403776800499723,1.0,1.0
93,-1.9047333238067992,-1.145539869363502,0.5145488764163584,76.0,1.0
94,0.24122863149816454,-1.821992816669138,1.176646098396548,40.0,1.0
95,-0.5046943853889433,-0.9469778373044617,0.5290436993345717,5.0,1.0
96,-1.0765552999948267,0.6942565314147648,1.4131421619363111,61.0,1.0
97,-1.7417547638582502,-1.277120153657505,-0.8039895640298019,9.0,1.0
98,0.17179863468244738,-0.8700716670059442,-0.9224659706848117,1.0,1.0
99,1.1591827074770702,0.08450692999712857,-0.8499591502977921,18.0,1.0
100,0.6158877331012892,1.1328673970019858,-0.30032766853905507,97.0,1.0
101,1.1183282522414333,0.43193566890555257,0.4881834101253275,20.0,1.0
102,-1.3346030997957143,-1.2508206384611038,-0.0901678703511179,9.0,1.0
103,0.1520707811989297,1.0690298994906973,0.8072430081857007,51.0,1.0
104,-0.8289412528830488,1.286683384417774,-1.3286536235188882,48.0,1.0
105,0.20513376181478274,-0.5075509255322102,1.355866827681624,11.0,1.0
106,0.40653522205317943,-0.893490736489721,-1.7706625361740784,16.0,1.0
107,1.190025228120842,0.40084328607159814,-0.8754217087166426,15.0,1.0
108,0.6338289634200325,-0.4386607035268854,-2.341398747577479,101.0,1.0
109,0.5955509659311654,0.8783611842535562,0.3355380012778925,51.0,1.0
110,-0.14352179207544852,-0.9420453818287335,0.48897339361943887,4.0,1.0
111,-0.21621260165543424,-1.2790726632952223,1.8131011999486155,20.0,1.0
112,-0.5789420868259867,0.342234671113952,-1.278512368828225,15.0,1.0
113,-1.355312723536914,1.4356276967391344,-0.359546604836988,44.0,1.0
114,-3.4328396561263257,0.8845429854235877,0.30095976413931297,50.0,1.0
115,0.619183031556215,-0.8784858691099222,0.09364920165909867,7.0,1.0
116,-0.02404755921773332,0.7193339911103345,1.4801777676645522,61.0,1.0
117,-1.0081781657144127,0.09770082167004734,0.7894967556170311,5.0,1.0
118,-0.05053346211097583,-1.1553038749563052,0.8353154629164985,10.0,1.0
119,-1.3301582489580663,-0.1362052310005104,1.395550183910358,52.0,1.0
120,0.11538732061665116,1.3319770633537418,0.2519275198341858,1.0,1.0
121,1.230521920863499,-0.4274986524020007,-1.6044429394420487,33.0,1.0
122,0.9162179159749835,-0.6413960900249169,-0.13629611395644078,42.0,1.0
123,0.6225444708238703,-0.47493980020873705,1.9348976166573095,16.0,1.0
124,0.9611674884526016,-0.628219097775022,-0.2833175954195294,7.0,1.0
125,-0.464048133366043,1.673628495358975,-1.8186663915300325,32.0,1.0
126,0.45206694295278455,1.5854146304003431,-0.8532717959687115,95.0,1.0
127,-2.155167368563266,0.5085293489580616,-0.12059164302694696,26.0,1.0
128,-1.7211642172000496,-0.006831681617390487,-0.4159932605247764,3.0,1.0
129,-0.009578002155221636,-2.7281245508063385,-0.428276736576784,24.0,1.0
130,0.8326176423667674,2.578662254177686,0.7362085358472159,64.0,1.0
131,0.30278859641721567,-0.31352014436290043,1.2247043083625786,21.0,1.0
132,1.773232797833433,-1.0221067371640087,1.391274182626007,51.0,1.0
133,-0.4076359740748393,1.1241121434912913,-1.192747324205385,35.0,1.0
134,2.7840138700672954,-1.4398780570481706,0.2857638965645302,15.0,1.0
135,-0.5280436954730998,1.3441348532768835,-0.5612856404552654,29.0,1.0
136,0.5876807150588443,0.29727881336741835,-0.5392497410496642,2.0,1.0
137,0.03307039588789617,-0.3169741413278304,0.7241882719843454,14.0,1.0
138,1.0210609040880239,-0.09587396060736529,1.3390445487155145,101.0,1.0
139,1.2071952213603132,0.6043284463614549,-1.4655245961419823,60.0,1.0
140,-1.80190513895649,0.37609636904636845,0.040373228482701966,38.0,1.0
141,-2.0834647493783036,0.14730588940782266,-1.0569647241465179,73.0,1.0
142,1.9403124101001288,0.655749041417994,-0.5566105798225022,56.0,1.0
143,-0.45476032188630916,-0.7070502932662375,0.45415886384724186,2.0,1.0
144,1.3536584960378224,-0.850493783237236,-0.5427439775176053,6.0,1.0
145,2.3287421427291752,-0.24044517566259918,1.9133167491216239,55.0,1.0
146,-1.5115626354675087,-0.7747795262836297,0.5180702535212082,44.0,1.0
147,-0.49610340777970624,-1.2155132102135906,-1.0886085875851115,1.0,1.0
148,0.3854736043855977,-0.8112309069503991,1.2657275723972587,6.0,1.0
149,-0.3994661958902853,1.460690896346554,-1.4097575469562147,41.0,1.0
150,0.22847836171921015,-1.736580135877508,-0.450251148526897,8.0,1.0
151,-0.13381967701257697,-0.19128326804278276,0.7907015591314085,1.0,1.0
152,-0.21312104412254707,0.3050589340361135,-1.1279299054487726,3.0,1.0
153,0.30640290066783377,1.6461562767511433,0.9245232476378769,7.0,1.0
154,0.19671890430637914,0.453953950934036,0.6190911504141126,2.0,1.0
155,-0.7144368454399933,-1.2748680180863043,0.1472492007139734,3.0,1.0
156,-0.8537907358053282,0.985064800331637,0.7587062444256025,62.0,1.0
157,0.6396488544116468,-0.8999072347793852,-0.2020296423972433,4.0,1.0
158,0.27551165316769227,-0.45553365475267893,1.1637175351434075,20.0,1.0
159,0.06721266026357901,-0.8230620214723945,-1.415055680224111,1.0,1.0
160,-1.1694913549510482,-1.5602005183120558,-0.13231718968172054,14.0,1.0
161,2.024894012796818,-1.0041684925164214,0.8345619502162887,80.0,1.0
162,0.8582724005699285,-0.5898121077959477,-1.239062115968187,6.0,1.0
163,0.4166815298747073,1.3943141000752082,0.283963064734426,13.0,1.0
164,1.3326223660748393,0.2714560104293948,-0.014106438459823576,32.0,1.0
165,1.3964984384386674,-0.5021078077718398,0.31050996136274694,45.0,1.0
166,1.7724099657996804,0.8136311313948653,0.8089074850731949,3.0,1.0
167,0.18639477513960537,-0.06417456634010321,-1.6246449655699702,13.0,1.0
168,1.3056800179284562,0.31426555364080144,-0.6757802954879897,76.0,1.0
169,-1.080990536790723,1.184402585542219,0.09901130293693162,3.0,1.0
170,0.9240831876390392,0.32750236124898097,-0.5784984241318286,2.0,1.0
171,0.37763375685167805,-0.8952424132064389,-0.4385596855645076,1.0,1.0
172,-0.4891501545260726,-1.3767574694390818,1.737674857432585,82.0,1.0
173,-0.23689483995090066,-0.8750923957096838,-1.2574791130850482,1.0,1.0
174,0.44824363805578404,0.34354822837849536,-1.1334503129227116,22.0,1.0
175,-1.158621219997611,0.41906337963048035,1.5370683044638438,27.0,1.0
176,0.10041454890755547,0.6219765022626521,-2.305695949440258,27.0,1.0
177,0.7099498029202631,-0.5465470023388193,1.957073464761618,13.0,1.0
178,0.9635094555195782,0.4172054895128293,-0.1822058271740731,16.0,1.0
179,-0.21445091431480254,1.5117168465143274,0.25983237789141556,30.0,1.0
180,-0.6463593442866148,1.8492491360332004,0.17632599661720544,73.0,1.0
181,0.5910848216720711,-0.45540909261930146,1.264732251926836,50.0,1.0
182,-0.8463549664274532,1.7046769526096301,-0.09836639902248732,57.0,1.0
183,0.3679376185824777,1.2786576894231463,0.2308312228977686,40.0,1.0
184,0.33008257454622963,0.3718012839031593,-0.3307206376230642,6.0,1.0
185,1.8233904789534336,-0.9181673403294329,-0.3989641403706429,71.0,1.0
186,0.7444502702792575,-0.802018301457312,-0.09724262027047773,21.0,1.0
187,0.7935802248255469,0.5242224252882837,0.10319957498270174,35.0,1.0
188,-0.17005438479225177,0.962339780968536,0.11917584399260144,37.0,1.0
189,0.1342075578403547,0.27678023502500887,0.21036404638256853,4.0,1.0
190,1.413713895549405,1.0834541713092631,-1.218904794699524,23.0,1.0
191,0.617573706492709,-1.2298547798789534,0.3903180292138863,2.0,1.0
192,0.739197902819833,0.4344965270954149,-0.6094600822816915,16.0,1.0
193,-1.13512421449562,-0.31998616561777904,-1.246835119546261,3.0,1.0
194,-0.2137650477291391,0.34871927512746864,0.40900330849082744,3.0,1.0
195,-0.7653049596811062,0.824202022114495,1.2428103330033087,4.0,1.0
196,-0.3161135102203966,0.2782835429800253,-0.9254452993293857,2.0,1.0
197,0.16557491480737593,-1.0727809853086305,0.001950524580352075,1.0,1.0
198,-0.48289784880049685,0.4031003655560796,0.9573547440481962,13.0,1.0
199,-0.4642965562842704,0.3529410842013461,0.39986508601149495,10.0,1.0
200,1.2124574637427696,-0.3061403750101777,-0.14786975604035182,7.0,1.0
201,-0.016771376700650913,0.7825072967882705,0.24380508944268642,2.0,1.0
202,-0.8726685956564615,0.8224732172190866,-1.3101228504265843,1.0,1.0
203,-1.4959501139019,-0.34172918982439365,-1.9284470977990726,42.0,1.0
204,-1.469506748401253,-1.3840209456732682,0.2401369333402359,13.0,1.0
205,-1.6364536674669123,-0.12654696562611542,-1.4761409633870402,42.0,1.0
206,1.221883934431927,-0.20269897182026098,1.5022409797415166,121.0,1.0
207,0.7974837215934828,0.6744963596094412,0.8274744552575654,14.0,1.0
208,0.1303335284354664,0.752731834537264,0.8377795416569385,4.0,1.0
209,-1.1317887871276044,0.5080140762609682,0.28994686598311925,1.0,1.0
210,-0.6782143117807863,0.23590796267119207,-2.0430273352571815,26.0,1.0
211,-0.4162886179189051,-1.420285276457778,0.21896951045746876,14.0,1.0
212,0.8776129567194134,-0.6765790657640899,0.5242786233704934,9.0,1.0
213,0.28946247789310214,1.5650854363432,0.9611863756019543,40.0,1.0
214,0.1740050247753547,-0.016095687355515448,0.6047815991945885,9.0,1.0
215,0.6426096088077529,-0.059780798237892674,0.8189431813208808,11.0,1.0
216,0.7923244996981721,-0.03951336328493664,0.8068381171971745,2.0,1.0
217,-0.07179867127353279,-1.1554990148213233,0.9047849276170145,67.0,1.0
218,-0.3395242914840649,0.70856423237962,-0.8418353074033436,3.0,1.0
219,-1.090952861648933,0.014013523584413318,1.0201086354237032,40.0,1.0
220,-0.566111170199833,0.9452009542876098,-1.8770642548281655,27.0,1.0
221,-0.29580981542517504,-1.1280031908924346,1.1535603175168947,7.0,1.0
222,-1.370163425309449,0.9877841271086538,0.8072823672979222,100.0,1.0
223,-1.1256160265672628,0.14300525049443744,-0.15334968469486496,2.0,1.0
224,0.5024007580703982,-1.3197831515176288,-0.7555288274110012,25.0,1.0
225,0.009111407566937006,0.9449953748764192,-0.6589775662552175,42.0,1.0
226,-0.04386991156462851,0.4127089718743273,-0.9727735305557659,4.0,1.0
